DateTime,AddedIPs,RemovedIPs
1582176494,1,1
1582178635,0,1
1582180571,1,1
1582184453,1,0
1582186336,0,2
1582190190,0,1
1582194049,0,2
1582195933,1,2
1582197850,0,1
1582201692,0,3
1582203772,0,1
1582205794,1,1
1582207713,0,1
1582209614,1,0
1582211541,1,0
1582213467,0,1
1582215398,0,1
1582221137,1,0
1582223089,0,1
1582224987,0,2
1582229078,1,0
1582230992,0,2
1582232902,2,1
1582236783,0,1
1582238681,0,1
1582240586,0,1
1582242514,0,1
1582244436,0,1
1582246336,0,1
1582248274,2,0
1582250176,0,1
1582252092,0,2
1582254292,1,1
1582256186,1,0
1582258117,0,1
1582260043,1,0
1582261954,0,1
1582265818,1,0
1582267719,0,1
1582269619,1,1
1582279507,0,1
1582283304,1,0
1582291071,1,1
1582296733,0,1
1582298673,0,1
1582306588,1,0
1582312358,2,1
1582314259,1,1
1582318126,0,1
1582334416,0,2
1582338270,0,1
1582340174,1,1
1582344276,1,1
1582351994,1,1
1582353857,1,0
1582355776,0,1
1582357709,1,0
1582361530,2,0
1582363455,1,0
1582365374,0,1
1582367294,3,0
1582369501,1,0
1582371390,2,0
1582373311,1,0
1582375216,2,0
1582377138,0,1
1582388652,0,1
1582392493,2,0
1582395380,590,1
1582397295,412,0
1582399225,0,1
1582401135,0,2
1582426573,2,0
1582428495,2,0
1582432586,1,0
1582436415,1,0
1582438352,1,0
1582444110,1,0
1582447931,0,1
1582451770,0,1
1582453960,0,4
1582455805,0,1
1582457800,1,2
1582459723,0,1
1582461613,0,1
1582465455,1,0
1582471212,1,0
1582478893,0,2
1582480981,0,389
1582482990,0,616
1582486813,2,0
1582492578,0,1
1582494510,1,0
1582502172,1,0
1582513947,4,3
1582515855,0,1
1582519709,0,1
1582521608,1,1
1582523528,0,2
1582535076,1,1
1582542749,0,1
1582544649,1,0
1582546590,1,0
1582552356,0,1
1582554256,1,0
1582556169,1,0
1582558089,0,1
1582560075,1,0
1582561948,2,0
1582564117,0,1
1582567940,1,0
1582570123,1,0
1582572015,0,1
1582573940,0,1
1582577783,1,0
1582579697,1,0
1582581837,0,1
1582583784,1,0
1582587879,1,1
1582597475,1,0
1582601305,1,3
1582607296,0,1
1582609218,1,0
1582613056,1,0
1582620737,1,1
1582622668,0,1
1582626496,2,0
1582630586,0,1
1582632495,1,1
1582640423,0,1
1582642332,0,1
1582644281,2,0
1582646213,0,1
1582648126,1,1
1582650286,0,1
1582654107,1,1
1582656013,1,0
1582657935,3,0
1582663716,1,1
1582667572,2,1
1582671382,0,1
1582673296,0,1
1582681211,2,0
1582683145,1,0
1582686975,1,0
1582688906,1,0
1582694708,2,1
1582698551,0,1
1582706177,2,0
1582710012,0,1
1582713867,0,1
1582715777,1,0
1582717697,0,1
1582719693,0,1
1582729500,0,2
1582731377,1,0
1582739074,1,0
1582740977,1,0
1582742901,0,2
1582744826,0,1
1582748666,1,0
1582750588,1,1
1582752493,0,1
1582754621,2,1
1582758521,1,0
1582760415,1,0
1582768111,1,2
1582770018,0,2
1582771936,1,0
1582773869,1,1
1582775776,0,1
1582779790,1,0
1582781786,0,2
1582787618,1,0
1582791391,0,2
1582797154,0,1
1582802890,1,1
1582817788,0,2
1582819706,2,0
1582825466,0,1
1582829293,0,1
1582833131,1,0
1582835052,1,1
1582836987,1,2
1582838889,1,0
1582840909,0,1
1582842746,2,0
1582844617,1,1
1582846577,0,1
1582854508,2,1
1582856475,1,0
1582860258,0,1
1582862205,1,0
1582866991,1,1
1582874661,0,1
1582882575,1,0
1582884520,0,1
1582888348,0,1
1582890281,1,0
1582892222,0,1
1582906576,0,2
1582912333,0,1
1582918094,1,0
1582921001,1,2
1582923145,0,1
1582925061,0,1
1582926991,2,1
1582928907,0,2
1582931801,1,2
1582933701,3,1
1582935630,1,0
1582937540,1,0
1582939486,1,1
1582941399,1,1
1582943296,0,1
1582945411,1,0
1582947375,1,1
1582953136,1,1
1582972576,0,1
1582976415,1,1
1582978358,1,0
1582982175,1,0
1582989854,1,0
1583007374,0,1
1583009297,1,0
1583015059,2,2
1583021035,0,3
1583023081,1,2
1583024941,0,1
1583026823,0,1
1583028734,1,0
1583030671,1,1
1583034500,0,1
1583036427,1,0
1583038334,2,1
1583040254,2,0
1583049147,1,0
1583052989,1,0
1583054900,1,0
1583056981,1,0
1583065054,0,1
1583068837,0,1
1583074574,1,0
1583076498,0,1
1583078675,1,0
1583080593,1,0
1583095939,0,1
1583101715,0,2
1583105817,0,1
1583115401,0,1
1583123125,1,0
1583125503,0,2
1583127431,1,1
1583133149,1,0
1583135060,0,1
1583136991,1,0
1583138901,0,2
1583140833,0,1
1583142751,1,1
1583144668,1,0
1583146590,1,0
1583152577,0,1
1583160507,0,2
1583164340,0,1
1583168178,0,1
1583181890,1,0
1583191507,1,0
1583195297,0,1
1583197474,0,1
1583208990,3,0
1583210947,1,1
1583212820,1,0
1583214738,0,1
1583218607,1,0
1583220502,0,1
1583222658,0,1
1583224575,0,1
1583230340,2,1
1583232262,0,1
1583234191,0,1
1583238039,1,0
1583239960,2,0
1583243781,1,0
1583245696,2,0
1583251721,1,0
1583255542,1,0
1583259380,1,0
1583265142,3,0
1583267056,2,0
1583268983,1,1
1583270893,1,0
1583275007,1,0
1583280744,1,0
1583288415,1,0
1583294176,0,2
1583296091,1,0
1583298073,0,2
1583303785,1,0
1583305696,1,0
1583309534,1,0
1583311477,1,0
1583317466,3,0
1583321314,1,0
1583324216,1,1
1583326103,0,1
1583328025,0,1
1583331877,0,2
1583339774,0,1
1583343637,0,1
1583345790,0,1
1583351565,0,2
1583353461,0,2
1583355382,2,2
1583357301,0,1
1583359547,0,1
1583361373,1,1
1583365455,0,1
1583371217,1,0
1583373160,0,1
1583375061,0,1
1583378899,1,1
1583380973,1,0
1583388746,1,0
1583390661,1,1
1583396416,0,1
1583398331,1,1
1583402171,0,2
1583404092,0,1
1583406125,0,1
1583409804,1,1
1583411824,1,0
1583419475,0,1
1583423309,2,0
1583425218,1,0
1583432913,2,1
1583440817,0,2
1583444660,2,0
1583446577,1,1
1583452331,1,0
1583454254,1,1
1583456171,1,0
1583458090,0,1
1583462174,1,0
1583464137,1,0
1583466016,0,2
1583469851,1,0
1583475617,0,2
1583477552,1,0
1583481375,2,0
1583485469,1,1
1583493141,1,0
1583496992,1,1
1583498937,0,1
1583502739,1,0
1583504659,1,0
1583506595,1,0
1583508502,1,0
1583510580,1,1
1583514507,0,1
1583516416,1,0
1583520254,0,1
1583522189,0,1
1583524101,2,0
1583527931,1,0
1583529862,0,2
1583539695,2,1
1583541616,0,1
1583549296,0,1
1583551218,1,1
1583555057,1,1
1583556968,1,0
1583560935,2,0
1583562735,1,0
1583564722,0,1
1583568528,0,2
1583572364,1,1
1583574252,0,1
1583580050,1,1
1583581955,0,1
1583583882,0,1
1583589776,0,1
1583591773,0,1
1583593692,1,1
1583595615,1,0
1583597569,0,1
1583603297,1,1
1583607135,312,0
1583609055,695,0
1583610999,1,3
1583612890,2,0
1583615807,0,1
1583617703,0,1
1583619622,2,0
1583621567,1,0
1583623465,1,0
1583625383,2,1
1583633334,1,0
1583637144,2,0
1583640992,1,0
1583642908,1,1
1583644843,0,1
1583646739,1,2
1583648669,1,1
1583652503,1,0
1583658494,1,1
1583662339,2,1
1583664276,1,0
1583666175,0,1
1583671933,1,1
1583679715,0,1
1583691136,2,0
1583693080,0,165
1583694974,1,578
1583696898,1,264
1583698838,0,1
1583700997,0,1
1583702923,0,1
1583705029,0,1
1583706975,0,2
1583708927,1,0
1583710817,0,1
1583712740,2,2
1583714678,1,0
1583722337,0,1
1583724256,0,2
1583728092,0,1
1583732200,1,2
1583734120,0,1
1583736022,1,0
1583739879,0,1
1583743715,0,1
1583747552,1,0
1583749452,0,2
1583755347,0,1
1583757162,2,0
1583759077,2,0
1583762893,1,2
1583770341,1,0
1583774199,2,0
1583776109,1,0
1583778042,0,2
1583781887,0,1
1583783802,0,1
1583789772,0,1
1583791732,1,0
1583793643,1,0
1583795543,0,1
1583799403,0,1
1583801304,0,1
1583805160,1,0
1583810910,1,0
1583814779,2,0
1583818583,0,1
1583820531,1,0
1583826295,2,0
1583828206,2,1
1583833964,1,1
1583835894,2,0
1583839768,2,0
1583841799,2,0
1583843776,0,2
1583847611,0,1
1583851451,1,0
1583855296,1,1
1583861078,0,1
1583872582,0,1
1583874512,1,0
1583876422,0,1
1583878365,3,0
1583880259,0,1
1583883171,0,1
1583885337,2,1
1583892978,0,2
1583900662,2,2
1583902578,1,0
1583906673,1,0
1583912418,1,2
1583914335,0,2
1583920097,0,4
1583922016,0,1
1583927801,0,3
1583933778,1,0
1583941480,0,1
1583958992,1,0
1583960921,0,1
1583962815,1,0
1583964736,1,3
1583972418,1,2
1583974331,1,0
1583978186,1,0
1583980095,1,0
1583984413,0,1
1583986336,0,1
1583988259,0,1
1583992097,0,1
1583994016,0,2
1583999773,0,1
1584001722,1,0
1584007723,1,0
1584011562,1,0
